user_id,Exam,item_id,score
451,4,23,93.06
451,1,5,61.18
451,1,1,65.16
451,3,13,36.0
451,2,9,77.01
451,2,11,37.9
451,4,18,240.32
451,1,0,59.29
451,3,16,92.87
451,2,8,68.11
451,4,21,116.98
452,3,12,200.7
452,3,15,129.77
452,1,3,82.03
452,1,2,78.83
452,4,22,31.26
452,3,17,80.85
452,4,20,65.9
452,1,4,70.42
452,1,5,70.42
452,4,23,97.2
452,1,1,82.13
452,2,8,57.4
452,3,16,93.03
452,1,0,81.84
452,4,21,123.53
452,2,11,47.94
452,2,9,74.1
452,3,13,29.78
452,4,18,244.65
453,4,23,105.76
453,4,20,71.0
453,3,17,84.14
453,4,22,27.21
453,1,4,74.2
453,1,3,55.41
453,3,15,118.65
453,1,2,54.55
453,1,5,74.2
453,3,12,199.82
453,1,1,53.22
453,4,21,130.13
453,3,16,91.42
453,1,0,68.52
453,4,18,233.01
453,2,8,48.26
453,2,9,74.06
453,3,13,31.37
453,2,11,39.04
454,1,2,73.88
454,4,20,71.0
454,3,17,85.64
454,4,22,24.61
454,1,4,69.25
454,1,3,73.7
454,3,15,129.69
454,4,23,98.4
454,1,5,69.25
454,3,12,190.22
454,1,1,77.77
454,2,8,52.87
454,3,16,92.67
454,1,0,66.25
454,4,21,120.31
454,2,11,46.83
454,2,9,70.25
454,3,13,26.44
454,4,18,244.87
455,1,2,85.49
455,4,20,68.05
455,3,17,80.89
455,4,22,19.98
455,1,4,67.49
455,1,3,81.72
455,3,15,131.79
455,3,12,189.36
455,4,23,103.16
455,4,21,128.11
455,1,1,95.04
455,3,13,32.26
455,2,9,77.45
455,2,11,33.62
455,4,18,240.96
455,1,0,66.15
455,3,16,101.69
455,2,8,60.15
455,1,5,67.49
456,3,15,134.49
456,1,3,77.86
456,1,4,90.51
456,4,23,94.06
456,3,17,86.08
456,4,20,64.45
456,4,22,25.36
456,1,2,77.12
456,3,12,196.86
456,1,5,90.51
456,2,8,57.1
456,3,16,96.68
456,1,0,91.33
456,4,18,223.93
456,4,21,124.52
456,2,9,74.76
456,3,13,33.61
456,1,1,76.09
456,2,11,56.47
457,4,23,93.27
457,4,20,71.0
457,3,17,82.13
457,4,22,30.05
457,1,4,67.74
457,1,3,83.94
457,3,15,135.63
457,1,2,92.17
457,1,5,67.74
457,3,12,210.37
457,1,1,90.44
457,2,8,70.32
457,3,16,97.6
457,1,0,74.55
457,4,21,133.43
457,2,11,38.68
457,2,9,86.26
457,3,13,30.67
457,4,18,234.09
458,1,2,60.55
458,4,20,71.0
458,3,17,73.07
458,4,22,26.6
458,1,4,56.23
458,1,3,62.52
458,3,15,133.92
458,3,12,201.38
458,4,23,101.91
458,4,21,117.93
458,1,1,61.65
458,2,8,55.01
458,3,16,98.39
458,1,0,77.62
458,1,5,56.23
458,2,11,41.8
458,2,9,64.01
458,3,13,35.2
458,4,18,239.16
459,1,2,58.57
459,4,20,67.65
459,3,17,79.37
459,4,22,22.01
459,1,4,54.42
459,1,3,60.23
459,3,15,125.06
459,3,12,188.52
459,4,23,96.4
459,1,5,54.42
459,1,1,54.0
459,3,13,31.38
459,2,9,74.61
459,2,11,34.66
459,4,18,246.8
459,1,0,62.14
459,3,16,96.15
459,2,8,64.9
459,4,21,119.03
460,3,12,196.5
460,3,15,128.09
460,1,3,91.04
460,4,23,104.01
460,4,22,41.26
460,3,17,82.55
460,4,20,71.0
460,1,4,77.71
460,1,2,85.31
460,1,5,77.71
460,1,1,87.69
460,2,8,71.0
460,3,16,104.31
460,1,0,68.05
460,4,21,125.38
460,2,11,51.1
460,2,9,81.44
460,3,13,36.0
460,4,18,240.88
461,4,23,106.0
461,4,20,65.48
461,3,17,82.69
461,4,22,36.15
461,1,4,90.88
461,1,3,63.97
461,3,15,123.89
461,1,2,62.73
461,1,5,90.88
461,3,12,200.46
461,1,1,64.29
461,3,13,23.95
461,2,9,78.6
461,2,11,63.28
461,4,18,234.9
461,1,0,89.43
461,3,16,101.01
461,2,8,56.2
461,4,21,122.97
462,3,15,134.95
462,1,3,91.16
462,1,4,88.6
462,4,23,97.49
462,3,17,81.53
462,4,20,71.0
462,4,22,36.11
462,1,2,89.13
462,3,12,184.16
462,1,5,88.6
462,2,8,62.64
462,3,16,93.29
462,1,0,55.9
462,4,18,238.41
462,4,21,126.9
462,2,9,87.05
462,3,13,25.03
462,1,1,92.04
462,2,11,49.54
463,1,2,79.89
463,4,20,70.36
463,3,17,80.12
463,4,22,19.53
463,1,4,61.94
463,1,3,83.54
463,3,15,132.85
463,3,12,203.75
463,4,23,100.58
463,4,21,125.33
463,1,1,76.41
463,3,13,35.99
463,2,9,81.98
463,2,11,41.92
463,4,18,246.84
463,1,0,100.0
463,3,16,95.95
463,2,8,62.89
463,1,5,61.94
464,3,12,195.71
464,3,15,116.25
464,1,3,46.35
464,4,23,92.39
464,4,22,24.71
464,3,17,79.1
464,4,20,62.66
464,1,4,54.93
464,1,2,46.05
464,1,5,54.93
464,1,1,44.69
464,2,8,55.14
464,3,16,91.82
464,1,0,56.48
464,4,21,119.02
464,2,11,33.99
464,2,9,62.72
464,3,13,29.75
464,4,18,233.72
465,4,23,87.12
465,4,20,60.89
465,3,17,82.85
465,4,22,27.96
465,1,4,65.49
465,1,3,46.16
465,3,15,120.19
465,1,2,45.48
465,3,12,197.06
465,1,5,65.49
465,1,1,48.11
465,3,13,36.0
465,2,9,60.27
465,2,11,38.45
465,4,18,238.98
465,1,0,72.71
465,3,16,91.54
465,2,8,53.23
465,4,21,109.98
466,3,12,189.49
466,3,15,121.93
466,1,3,49.34
466,1,2,46.89
466,4,22,30.15
466,3,17,88.96
466,4,20,64.25
466,1,4,61.2
466,4,23,89.6
466,1,5,61.2
466,1,1,49.59
466,2,8,59.96
466,3,16,93.12
466,1,0,46.6
466,4,21,117.54
466,2,11,41.16
466,2,9,75.52
466,3,13,29.06
466,4,18,245.97
467,1,2,54.74
467,4,20,64.35
467,3,17,69.21
467,4,22,42.1
467,1,4,86.49
467,1,3,56.72
467,3,15,115.48
467,3,12,194.65
467,4,23,99.74
467,1,5,86.49
467,1,1,50.88
467,3,13,36.0
467,2,9,69.01
467,2,11,48.42
467,4,18,242.2
467,1,0,58.78
467,3,16,93.01
467,2,8,59.47
467,4,21,103.48
468,3,12,197.93
468,3,15,122.67
468,1,3,55.65
468,1,2,54.05
468,4,22,28.21
468,3,17,82.67
468,4,20,63.24
468,1,4,74.21
468,1,5,74.21
468,4,23,100.92
468,1,1,56.11
468,2,8,59.95
468,3,16,96.82
468,1,0,75.83
468,4,21,118.88
468,2,11,46.06
468,2,9,68.67
468,3,13,35.43
468,4,18,248.83
469,4,23,91.94
469,4,20,71.0
469,3,17,78.53
469,4,22,27.83
469,1,4,55.44
469,1,3,60.11
469,3,15,124.49
469,1,2,60.32
469,1,5,55.44
469,3,12,194.82
469,1,1,64.31
469,4,21,119.65
469,3,16,91.36
469,1,0,60.39
469,4,18,233.23
469,2,8,60.97
469,2,9,63.45
469,3,13,29.7
469,2,11,45.6
470,1,2,61.43
470,4,23,94.68
470,4,20,67.3
470,3,17,84.09
470,4,22,23.8
470,1,4,52.71
470,1,3,61.76
470,3,15,127.43
470,1,5,52.71
470,3,12,209.53
470,1,1,56.58
470,3,16,92.04
470,1,0,70.48
470,4,18,243.38
470,2,8,68.08
470,2,9,63.93
470,3,13,32.66
470,2,11,27.91
470,4,21,110.92
471,4,23,95.19
471,1,2,73.32
471,4,20,71.0
471,3,17,75.7
471,4,22,27.04
471,1,4,60.7
471,1,3,73.67
471,3,15,139.73
471,3,12,183.13
471,1,5,60.7
471,1,1,71.92
471,3,13,35.72
471,2,9,67.05
471,2,11,39.65
471,4,18,242.64
471,1,0,65.45
471,3,16,93.02
471,2,8,63.26
471,4,21,124.0
472,4,23,96.95
472,3,15,132.97
472,1,3,63.79
472,1,2,61.49
472,4,22,38.35
472,3,17,74.58
472,4,20,63.2
472,1,4,59.76
472,1,5,59.76
472,3,12,199.39
472,1,1,65.7
472,2,8,67.18
472,3,16,90.31
472,1,0,51.29
472,4,21,117.48
472,2,11,50.77
472,2,9,74.11
472,3,13,36.0
472,4,18,231.92
473,4,23,106.0
473,4,20,65.65
473,3,17,71.61
473,4,22,34.41
473,1,4,65.91
473,1,3,78.67
473,3,15,134.52
473,1,2,78.33
473,3,12,193.11
473,1,5,65.91
473,1,1,74.46
473,3,13,36.0
473,2,9,78.31
473,2,11,45.68
473,4,18,249.0
473,1,0,80.14
473,3,16,105.78
473,2,8,67.82
473,4,21,121.56
474,3,12,207.75
474,3,15,123.88
474,1,3,68.21
474,1,2,67.21
474,4,22,25.0
474,3,17,85.76
474,4,20,71.0
474,1,4,68.13
474,4,23,88.23
474,4,21,122.55
474,1,1,64.81
474,2,8,64.85
474,3,16,93.02
474,1,0,91.34
474,1,5,68.13
474,2,11,56.72
474,2,9,67.85
474,3,13,33.16
474,4,18,244.05
475,1,2,86.62
475,4,20,64.28
475,3,17,87.96
475,4,22,34.75
475,1,4,81.16
475,1,3,89.61
475,3,15,134.9
475,3,12,181.47
475,4,23,99.97
475,4,21,126.66
475,1,1,86.12
475,3,13,30.11
475,2,9,74.81
475,2,11,52.56
475,4,18,245.12
475,1,0,45.38
475,3,16,87.5
475,2,8,67.36
475,1,5,81.16
476,3,15,125.38
476,1,3,54.71
476,1,4,68.18
476,4,23,96.45
476,3,17,80.21
476,4,20,65.42
476,4,22,30.31
476,1,2,52.94
476,3,12,201.42
476,1,5,68.18
476,2,8,59.37
476,3,16,95.91
476,1,0,78.23
476,4,18,244.21
476,4,21,113.57
476,2,9,68.14
476,3,13,36.0
476,1,1,53.32
476,2,11,48.4
477,4,23,91.8
477,4,20,71.0
477,3,17,88.69
477,4,22,36.52
477,1,4,70.98
477,1,3,55.81
477,3,15,117.57
477,1,2,56.05
477,1,5,70.98
477,3,12,197.82
477,1,1,58.17
477,4,21,116.72
477,3,16,98.14
477,1,0,50.53
477,4,18,249.0
477,2,8,58.43
477,2,9,62.23
477,3,13,31.94
477,2,11,43.22
478,1,2,82.8
478,4,20,60.93
478,3,17,77.88
478,4,22,28.03
478,1,4,62.0
478,1,3,83.63
478,3,15,122.3
478,4,23,96.03
478,1,5,62.0
478,3,12,205.43
478,1,1,89.42
478,2,8,50.7
478,3,16,94.47
478,1,0,74.65
478,4,21,124.19
478,2,11,42.05
478,2,9,90.58
478,3,13,31.74
478,4,18,247.38
479,4,23,92.8
479,4,20,67.86
479,3,17,79.96
479,4,22,38.36
479,1,4,68.42
479,1,3,73.52
479,3,15,133.89
479,1,2,75.82
479,3,12,206.03
479,1,5,68.42
479,1,1,71.38
479,3,13,30.62
479,2,9,72.19
479,2,11,52.76
479,4,18,236.01
479,1,0,87.57
479,3,16,94.17
479,2,8,71.0
479,4,21,126.86
480,3,12,217.15
480,3,15,127.49
480,1,3,57.45
480,1,2,55.8
480,4,22,28.6
480,3,17,78.67
480,4,20,66.33
480,1,4,66.96
480,4,23,97.17
480,4,21,124.05
480,1,1,54.8
480,2,8,62.14
480,3,16,93.8
480,1,0,89.93
480,1,5,66.96
480,2,11,34.87
480,2,9,77.48
480,3,13,24.55
480,4,18,244.48
481,4,23,98.15
481,4,20,67.91
481,3,17,78.09
481,4,22,22.55
481,1,4,52.44
481,1,3,53.74
481,3,15,119.87
481,1,2,54.32
481,3,12,206.19
481,1,5,52.44
481,1,1,55.48
481,3,13,33.8
481,2,9,63.89
481,2,11,40.43
481,4,18,236.89
481,1,0,77.08
481,3,16,102.35
481,2,8,55.45
481,4,21,119.24
482,3,12,205.16
482,3,15,136.11
482,1,3,81.27
482,1,2,80.99
482,4,22,29.15
482,3,17,81.08
482,4,20,57.86
482,1,4,92.03
482,4,23,106.0
482,1,5,92.03
482,1,1,88.96
482,2,8,58.38
482,3,16,102.7
482,1,0,88.79
482,4,21,121.62
482,2,11,62.47
482,2,9,82.85
482,3,13,24.95
482,4,18,247.39
483,1,2,68.93
483,4,20,71.0
483,3,17,86.96
483,4,22,29.8
483,1,4,76.24
483,1,3,70.9
483,3,15,130.16
483,3,12,215.74
483,4,23,94.44
483,1,5,76.24
483,1,1,67.79
483,3,13,32.92
483,2,9,68.1
483,2,11,52.74
483,4,18,241.19
483,1,0,94.59
483,3,16,96.37
483,2,8,67.61
483,4,21,123.3
484,3,12,189.75
484,3,15,115.24
484,1,3,50.7
484,4,23,97.09
484,4,22,37.93
484,3,17,84.68
484,4,20,57.82
484,1,4,70.85
484,1,2,51.0
484,1,5,70.85
484,1,1,51.33
484,2,8,55.3
484,3,16,85.89
484,1,0,68.84
484,4,21,131.23
484,2,11,42.32
484,2,9,64.58
484,3,13,35.3
484,4,18,242.11
485,4,23,106.0
485,4,20,52.51
485,3,17,84.75
485,4,22,35.27
485,1,4,78.62
485,1,3,57.68
485,3,15,124.82
485,1,2,56.29
485,1,5,78.62
485,3,12,193.68
485,1,1,51.34
485,4,21,114.8
485,3,16,102.21
485,1,0,92.06
485,4,18,246.18
485,2,8,71.0
485,2,9,70.68
485,3,13,33.97
485,2,11,48.27
486,1,2,53.2
486,4,20,67.19
486,3,17,75.63
486,4,22,35.49
486,1,4,78.94
486,1,3,54.23
486,3,15,113.91
486,4,23,91.61
486,1,5,78.94
486,3,12,207.46
486,1,1,59.68
486,2,8,61.71
486,3,16,97.5
486,1,0,92.59
486,4,21,115.52
486,2,11,51.48
486,2,9,68.63
486,3,13,30.54
486,4,18,241.14
487,1,2,44.25
487,4,20,61.02
487,3,17,70.43
487,4,22,25.49
487,1,4,52.57
487,1,3,44.19
487,3,15,113.56
487,3,12,193.43
487,4,23,94.08
487,4,21,117.28
487,1,1,42.39
487,3,13,33.1
487,2,9,59.84
487,2,11,32.68
487,4,18,236.54
487,1,0,69.36
487,3,16,89.64
487,2,8,42.4
487,1,5,52.57
488,3,15,124.59
488,1,3,67.61
488,1,4,72.34
488,4,23,98.9
488,3,17,80.99
488,4,20,68.91
488,4,22,31.66
488,1,2,65.77
488,3,12,205.44
488,1,5,72.34
488,2,8,66.57
488,3,16,89.51
488,1,0,72.28
488,4,18,247.57
488,4,21,116.78
488,2,9,77.28
488,3,13,28.28
488,1,1,73.41
488,2,11,50.09
489,4,23,93.99
489,4,20,62.96
489,3,17,88.79
489,4,22,31.76
489,1,4,77.89
489,1,3,90.76
489,3,15,134.36
489,1,2,93.97
489,1,5,77.89
489,3,12,200.33
489,1,1,98.07
489,2,8,64.86
489,3,16,90.98
489,1,0,53.68
489,4,21,124.97
489,2,11,47.46
489,2,9,88.05
489,3,13,36.0
489,4,18,239.92
490,1,2,70.46
490,4,20,71.0
490,3,17,76.96
490,4,22,34.02
490,1,4,60.13
490,1,3,69.22
490,3,15,129.67
490,3,12,197.17
490,4,23,96.43
490,4,21,118.05
490,1,1,79.31
490,2,8,53.88
490,3,16,99.37
490,1,0,73.0
490,1,5,60.13
490,2,11,39.4
490,2,9,75.56
490,3,13,29.84
490,4,18,246.45
491,1,2,79.87
491,4,20,62.28
491,3,17,90.25
491,4,22,37.17
491,1,4,73.8
491,1,3,84.24
491,3,15,124.3
491,3,12,194.06
491,4,23,93.43
491,1,5,73.8
491,1,1,77.07
491,3,13,33.94
491,2,9,86.26
491,2,11,42.27
491,4,18,243.28
491,1,0,62.47
491,3,16,96.24
491,2,8,64.78
491,4,21,119.98
492,3,12,196.31
492,3,15,134.54
492,1,3,55.1
492,4,23,95.43
492,4,22,45.44
492,3,17,94.33
492,4,20,65.46
492,1,4,90.36
492,1,2,53.33
492,1,5,90.36
492,1,1,56.78
492,2,8,57.85
492,3,16,95.29
492,1,0,94.4
492,4,21,115.21
492,2,11,54.89
492,2,9,70.72
492,3,13,27.25
492,4,18,242.95
493,4,23,99.15
493,4,20,61.21
493,3,17,86.74
493,4,22,26.42
493,1,4,57.57
493,1,3,87.37
493,3,15,136.33
493,1,2,88.25
493,1,5,57.57
493,3,12,204.19
493,1,1,85.57
493,3,13,29.57
493,2,9,80.62
493,2,11,39.51
493,4,18,244.06
493,1,0,97.37
493,3,16,87.25
493,2,8,68.26
493,4,21,118.69
494,3,15,126.03
494,1,3,81.49
494,1,4,77.81
494,4,23,95.05
494,3,17,82.3
494,4,20,64.77
494,4,22,21.84
494,1,2,79.29
494,3,12,201.76
494,1,5,77.81
494,2,8,69.46
494,3,16,99.98
494,1,0,94.01
494,4,18,240.61
494,4,21,123.36
494,2,9,86.23
494,3,13,36.0
494,1,1,79.83
494,2,11,49.89
495,1,2,54.63
495,4,20,69.55
495,3,17,77.02
495,4,22,25.7
495,1,4,60.02
495,1,3,59.59
495,3,15,128.38
495,3,12,202.43
495,4,23,87.5
495,4,21,114.91
495,1,1,56.89
495,3,13,30.94
495,2,9,62.63
495,2,11,38.82
495,4,18,239.95
495,1,0,79.86
495,3,16,98.0
495,2,8,63.43
495,1,5,60.02
496,3,12,190.64
496,3,15,121.29
496,1,3,51.58
496,4,23,98.31
496,4,22,33.1
496,3,17,81.32
496,4,20,67.34
496,1,4,75.17
496,1,2,49.9
496,1,5,75.17
496,1,1,49.53
496,2,8,57.96
496,3,16,88.5
496,1,0,83.99
496,4,21,117.7
496,2,11,47.36
496,2,9,69.59
496,3,13,31.55
496,4,18,238.87
497,4,23,97.03
497,4,20,71.0
497,3,17,78.42
497,4,22,25.76
497,1,4,59.84
497,1,3,54.92
497,3,15,128.65
497,1,2,56.1
497,3,12,199.89
497,1,5,59.84
497,1,1,53.89
497,3,13,26.98
497,2,9,64.72
497,2,11,42.59
497,4,18,239.01
497,1,0,60.07
497,3,16,86.92
497,2,8,60.24
497,4,21,113.72
498,3,12,195.69
498,3,15,128.12
498,1,3,85.07
498,1,2,84.83
498,4,22,32.22
498,3,17,84.73
498,4,20,69.05
498,1,4,69.54
498,4,23,93.31
498,1,5,69.54
498,1,1,83.82
498,2,8,66.59
498,3,16,93.79
498,1,0,63.38
498,4,21,120.73
498,2,11,44.72
498,2,9,82.59
498,3,13,36.0
498,4,18,237.52
499,1,2,92.56
499,4,20,70.61
499,3,17,83.52
499,4,22,25.22
499,1,4,73.04
499,1,3,95.82
499,3,15,124.41
499,3,12,194.13
499,4,23,93.21
499,1,5,73.04
499,1,1,93.06
499,3,13,33.95
499,2,9,81.99
499,2,11,55.39
499,4,18,242.63
499,1,0,68.36
499,3,16,94.34
499,2,8,68.19
499,4,21,124.44
500,3,12,193.48
500,3,15,111.39
500,1,3,42.46
500,1,2,41.29
500,4,22,26.1
500,3,17,76.21
500,4,20,64.98
500,1,4,60.07
500,1,5,60.07
500,4,23,88.66
500,1,1,44.21
500,2,8,46.32
500,3,16,92.36
500,1,0,66.5
500,4,21,117.13
500,2,11,40.44
500,2,9,59.15
500,3,13,31.17
500,4,18,234.75
501,1,2,57.27
501,4,20,71.0
501,3,17,71.95
501,4,22,33.66
501,1,4,79.57
501,1,3,57.05
501,3,15,122.8
501,3,12,200.39
501,1,5,79.57
501,4,23,95.85
501,1,1,59.82
501,2,8,64.99
501,3,16,93.46
501,1,0,73.27
501,4,21,119.11
501,2,11,53.23
501,2,9,70.65
501,3,13,28.73
501,4,18,244.99
502,1,2,70.31
502,4,20,59.78
502,3,17,77.4
502,4,22,26.93
502,1,4,65.88
502,1,3,72.4
502,3,15,136.05
502,3,12,210.85
502,4,23,94.65
502,1,5,65.88
502,1,1,74.11
502,3,13,30.35
502,2,9,69.01
502,2,11,46.4
502,4,18,245.8
502,1,0,94.76
502,3,16,97.65
502,2,8,60.6
502,4,21,116.89
503,3,12,200.15
503,3,15,121.58
503,1,3,52.82
503,1,2,55.17
503,4,22,27.72
503,3,17,79.69
503,4,20,71.0
503,1,4,57.43
503,1,5,57.43
503,4,23,100.1
503,1,1,57.29
503,2,8,70.93
503,3,16,87.77
503,1,0,83.17
503,4,21,109.56
503,2,11,36.53
503,2,9,64.71
503,3,13,36.0
503,4,18,247.73
504,4,23,100.22
504,4,20,67.19
504,3,17,83.72
504,4,22,33.17
504,1,4,71.89
504,1,3,44.71
504,3,15,122.75
504,1,2,42.71
504,3,12,183.82
504,1,5,71.89
504,1,1,50.16
504,3,13,35.76
504,2,9,68.31
504,2,11,40.74
504,4,18,245.95
504,1,0,52.96
504,3,16,99.22
504,2,8,59.22
504,4,21,110.77
505,3,12,192.77
505,3,15,126.19
505,1,3,57.97
505,1,2,55.04
505,4,22,25.01
505,3,17,90.75
505,4,20,71.0
505,1,4,68.92
505,4,23,97.54
505,1,5,68.92
505,1,1,53.71
505,2,8,59.03
505,3,16,98.72
505,1,0,61.21
505,4,21,116.45
505,2,11,29.23
505,2,9,62.95
505,3,13,34.77
505,4,18,242.62
506,1,2,86.15
506,4,20,71.0
506,3,17,83.38
506,4,22,30.36
506,1,4,71.6
506,1,3,87.05
506,3,15,129.15
506,3,12,197.76
506,4,23,93.79
506,1,5,71.6
506,1,1,77.61
506,3,13,36.0
506,2,9,82.38
506,2,11,47.32
506,4,18,243.79
506,1,0,70.35
506,3,16,91.11
506,2,8,71.0
506,4,21,125.3
507,3,12,207.1
507,3,15,122.04
507,1,3,50.52
507,1,2,50.71
507,4,22,38.02
507,3,17,85.79
507,4,20,65.83
507,1,4,72.11
507,1,5,72.11
507,4,23,99.42
507,1,1,52.34
507,2,8,57.91
507,3,16,91.19
507,1,0,82.97
507,4,21,112.3
507,2,11,47.59
507,2,9,64.58
507,3,13,36.0
507,4,18,239.36
508,4,23,104.28
508,4,20,62.99
508,3,17,81.43
508,4,22,38.14
508,1,4,85.36
508,1,3,81.1
508,3,15,128.78
508,1,2,79.94
508,1,5,85.36
508,3,12,201.24
508,1,1,75.28
508,3,13,36.0
508,2,9,80.89
508,2,11,58.7
508,4,18,234.64
508,1,0,81.49
508,3,16,96.19
508,2,8,57.08
508,4,21,125.76
509,3,15,126.45
509,1,3,62.18
509,1,4,74.32
509,4,23,103.67
509,3,17,82.85
509,4,20,71.0
509,4,22,32.01
509,1,2,60.73
509,3,12,198.42
509,1,5,74.32
509,2,8,59.04
509,3,16,102.78
509,1,0,86.29
509,4,18,238.98
509,4,21,119.78
509,2,9,79.0
509,3,13,28.84
509,1,1,64.58
509,2,11,47.76
510,1,2,61.41
510,4,20,70.06
510,3,17,74.1
510,4,22,30.01
510,1,4,54.03
510,1,3,61.01
510,3,15,128.86
510,3,12,190.17
510,4,23,94.87
510,4,21,119.49
510,1,1,65.57
510,3,13,31.79
510,2,9,79.09
510,2,11,34.68
510,4,18,244.74
510,1,0,51.97
510,3,16,97.07
510,2,8,68.35
510,1,5,54.03
511,3,12,199.1
511,3,15,129.93
511,1,3,76.64
511,4,23,100.28
511,4,22,38.17
511,3,17,85.9
511,4,20,65.97
511,1,4,89.99
511,1,2,70.53
511,1,5,89.99
511,1,1,75.92
511,2,8,71.0
511,3,16,88.16
511,1,0,82.85
511,4,21,106.81
511,2,11,49.6
511,2,9,81.32
511,3,13,35.7
511,4,18,249.0
512,4,23,90.35
512,4,20,71.0
512,3,17,79.4
512,4,22,26.93
512,1,4,60.02
512,1,3,47.1
512,3,15,113.33
512,1,2,49.87
512,3,12,199.29
512,1,5,60.02
512,1,1,49.12
512,3,13,30.2
512,2,9,64.16
512,2,11,41.95
512,4,18,247.17
512,1,0,79.29
512,3,16,89.42
512,2,8,60.4
512,4,21,118.63
513,3,12,207.09
513,3,15,130.64
513,1,3,69.89
513,1,2,69.23
513,4,22,36.36
513,3,17,83.5
513,4,20,68.07
513,1,4,67.99
513,4,23,101.4
513,1,5,67.99
513,1,1,67.23
513,2,8,66.81
513,3,16,98.71
513,1,0,88.49
513,4,21,122.89
513,2,11,48.17
513,2,9,80.88
513,3,13,28.17
513,4,18,240.68
514,1,2,64.95
514,4,20,66.77
514,3,17,74.86
514,4,22,35.42
514,1,4,79.52
514,1,3,69.94
514,3,15,130.62
514,3,12,195.57
514,4,23,103.97
514,1,5,79.52
514,1,1,70.05
514,3,13,29.69
514,2,9,70.47
514,2,11,38.76
514,4,18,241.01
514,1,0,79.82
514,3,16,89.03
514,2,8,58.79
514,4,21,124.4
515,3,12,209.96
515,3,15,129.83
515,1,3,80.2
515,1,2,83.69
515,4,22,31.65
515,3,17,88.75
515,4,20,71.0
515,1,4,84.7
515,1,5,84.7
515,4,23,88.27
515,1,1,88.06
515,2,8,57.68
515,3,16,88.88
515,1,0,91.7
515,4,21,126.11
515,2,11,48.42
515,2,9,86.11
515,3,13,26.53
515,4,18,237.77
516,4,23,102.56
516,4,20,67.04
516,3,17,83.15
516,4,22,25.18
516,1,4,71.26
516,1,3,90.27
516,3,15,125.66
516,1,2,93.04
516,1,5,71.26
516,3,12,200.99
516,1,1,99.24
516,4,21,118.85
516,3,16,96.12
516,1,0,95.38
516,4,18,232.09
516,2,8,56.07
516,2,9,82.0
516,3,13,31.94
516,2,11,49.34
517,1,2,90.56
517,4,20,64.52
517,3,17,86.73
517,4,22,36.77
517,1,4,97.21
517,1,3,93.51
517,3,15,127.27
517,4,23,97.93
517,1,5,97.21
517,3,12,197.02
517,1,1,95.03
517,2,8,71.0
517,3,16,103.73
517,1,0,51.97
517,4,21,128.4
517,2,11,52.04
517,2,9,88.47
517,3,13,35.0
517,4,18,247.59
518,1,2,71.94
518,4,20,59.24
518,3,17,83.46
518,4,22,21.66
518,1,4,69.64
518,1,3,72.21
518,3,15,127.21
518,3,12,195.06
518,4,23,96.38
518,4,21,115.04
518,1,1,76.82
518,3,13,35.35
518,2,9,75.66
518,2,11,42.92
518,4,18,247.47
518,1,0,90.62
518,3,16,92.38
518,2,8,53.32
518,1,5,69.64
519,3,15,131.98
519,1,3,81.36
519,1,4,77.48
519,4,23,96.5
519,3,17,83.78
519,4,20,71.0
519,4,22,35.44
519,1,2,82.17
519,3,12,195.9
519,1,5,77.48
519,2,8,71.0
519,3,16,100.31
519,1,0,78.49
519,4,18,237.96
519,4,21,125.76
519,2,9,74.46
519,3,13,28.4
519,1,1,80.62
519,2,11,49.29
520,4,23,93.89
520,4,20,67.71
520,3,17,82.02
520,4,22,25.53
520,1,4,56.66
520,1,3,74.68
520,3,15,126.14
520,1,2,77.34
520,1,5,56.66
520,3,12,196.8
520,1,1,78.77
520,2,8,58.71
520,3,16,103.74
520,1,0,68.64
520,4,21,120.28
520,2,11,43.26
520,2,9,80.56
520,3,13,33.49
520,4,18,238.97
521,1,2,82.08
521,4,20,58.18
521,3,17,81.57
521,4,22,30.9
521,1,4,68.0
521,1,3,83.41
521,3,15,141.44
521,3,12,201.03
521,4,23,106.0
521,4,21,122.51
521,1,1,87.25
521,2,8,66.01
521,3,16,89.08
521,1,0,85.2
521,1,5,68.0
521,2,11,37.73
521,2,9,87.05
521,3,13,27.56
521,4,18,240.43
522,1,2,86.55
522,4,20,60.62
522,3,17,70.08
522,4,22,34.54
522,1,4,66.96
522,1,3,86.79
522,3,15,132.25
522,3,12,205.59
522,4,23,95.36
522,1,5,66.96
522,1,1,88.29
522,3,13,36.0
522,2,9,82.61
522,2,11,43.73
522,4,18,244.47
522,1,0,100.0
522,3,16,89.94
522,2,8,63.95
522,4,21,114.89
523,3,12,190.57
523,3,15,123.79
523,1,3,52.4
523,4,23,97.19
523,4,22,29.85
523,3,17,79.59
523,4,20,64.61
523,1,4,68.73
523,1,2,51.01
523,1,5,68.73
523,1,1,48.71
523,2,8,60.8
523,3,16,99.32
523,1,0,82.13
523,4,21,114.25
523,2,11,39.38
523,2,9,66.29
523,3,13,33.79
523,4,18,240.53
524,4,23,92.3
524,4,20,70.96
524,3,17,77.19
524,4,22,28.94
524,1,4,54.2
524,1,3,73.52
524,3,15,123.24
524,1,2,73.14
524,1,5,54.2
524,3,12,182.53
524,1,1,69.19
524,3,13,30.97
524,2,9,74.3
524,2,11,40.45
524,4,18,246.46
524,1,0,46.08
524,3,16,83.7
524,2,8,63.09
524,4,21,112.18
